id,scenario,label,risk_score,anomaly_score,amount_log_naira,amount_deviation_ratio,request_type_prior,has_evidence,missing_required_evidence,is_immediate,request_frequency_7d,duplicate_evidence_hint,after_hours,vendor_watchlist,new_beneficiary,purpose_length_bucket,has_bank_details
demo-row-0197,normal_operating_request,0,0.2173,0.5297,3.4534712337229356,0.8422222222222222,0.16,0,0,0,1,0,0,0,0,1,0
demo-row-0198,new_or_watchlisted_beneficiary,1,0.7289,0.606,5.763499870839228,5.106263157894737,0.25,1,0,1,8,0,0,1,0,1,0
demo-row-0199,new_or_watchlisted_beneficiary,1,0.7289,0.5606,6.067137465086419,7.336985714285714,0.22,1,0,1,7,0,1,0,0,1,0
demo-row-0200,missing_evidence,1,0.8656,0.6029,6.774520031325838,6.000048235294118,0.36,0,1,0,3,0,0,0,1,1,0
demo-row-0201,normal_operating_request,0,0.2732,0.4685,5.7906299287657355,0.27354235294117646,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0202,normal_operating_request,0,0.2648,0.4117,5.465076357489983,1.0842357142857142,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0203,normal_operating_request,0,0.2173,0.4625,5.383280244058334,1.544221052631579,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-0204,normal_operating_request,0,0.6551,0.5053,5.195390371851024,7.711944444444445,0.16,1,0,1,1,0,0,0,0,1,0
demo-row-0205,normal_operating_request,0,0.2401,0.4463,4.6789006084447236,0.2655230769230769,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0206,new_or_watchlisted_beneficiary,1,0.4798,0.4624,5.727823375461088,2.816757142857143,0.22,1,0,1,0,0,0,0,0,1,0
demo-row-0207,normal_operating_request,0,0.2173,0.4626,4.5950771570076965,1.1867222222222222,0.16,0,0,0,1,0,0,0,0,1,0
demo-row-0208,large_amount_or_unusual_frequency,1,0.8656,0.5606,5.629665410872044,5.5576923076923075,0.32,0,1,0,8,0,1,0,0,1,0
demo-row-0209,normal_operating_request,0,0.4367,0.4387,4.742583746617438,2.0711666666666666,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-0210,urgent_after_hours_request,1,0.2732,0.5376,5.894083896828574,0.07814117647058824,0.36,1,0,0,1,1,0,0,0,1,1
demo-row-0211,missing_evidence,1,0.4472,0.4073,5.308436347167652,2.1298307692307694,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0212,normal_operating_request,0,0.4798,0.4187,5.682511498798697,2.4386071428571428,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0213,normal_operating_request,0,0.2908,0.4617,6.180335226923986,0.7820341176470588,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-0214,large_amount_or_unusual_frequency,1,0.4526,0.527,5.537080796670033,1.460092857142857,0.22,0,1,0,0,0,0,0,0,1,0
demo-row-0215,normal_operating_request,0,0.2173,0.4566,4.576237660100722,0.6032631578947368,0.25,1,0,0,2,0,1,0,0,1,0
demo-row-0216,normal_operating_request,0,0.4154,0.4399,5.421880208187217,1.7807052631578948,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-0217,new_or_watchlisted_beneficiary,1,0.8656,0.5741,5.887842265107357,8,0.32,0,1,0,7,0,1,0,0,1,0
demo-row-0218,missing_evidence,1,0.7201,0.4395,5.619127780505318,5.400492307692308,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0219,normal_operating_request,0,0.4154,0.4835,4.8457304085026545,2.8945,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0220,urgent_after_hours_request,1,0.4904,0.5767,6.446493207288667,2.2890776470588237,0.36,1,0,1,0,0,0,0,1,1,0
demo-row-0221,normal_operating_request,0,0.2324,0.4213,5.041570314751791,0.21397142857142856,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0222,normal_operating_request,0,0.2324,0.5011,3.947874654897698,0.5073333333333333,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-0223,large_amount_or_unusual_frequency,1,0.6745,0.56,5.112651913528159,6.200722222222222,0.16,0,0,1,8,0,0,0,0,1,0
demo-row-0224,large_amount_or_unusual_frequency,1,0.5121,0.531,6.405762523260687,1.9946317647058824,0.36,1,0,0,3,0,0,0,1,1,0
demo-row-0225,normal_operating_request,0,0.2401,0.44,4.779481048811131,0.0741076923076923,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0226,normal_operating_request,0,0.4798,0.4137,5.743913298599008,2.9608142857142856,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0227,large_amount_or_unusual_frequency,1,0.4367,0.5199,4.807960995928133,2.5701111111111112,0.16,0,0,0,6,0,1,0,0,1,0
demo-row-0228,large_amount_or_unusual_frequency,1,0.4798,0.4928,5.48827143741275,2.2400105263157895,0.25,0,0,1,0,0,0,0,0,1,0
demo-row-0229,normal_operating_request,0,0.2401,0.414,5.127661893521127,1.0641692307692308,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0230,normal_operating_request,0,0.2401,0.4195,5.104377841093703,0.9564153846153847,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0231,normal_operating_request,0,0.4154,0.481,4.78597723416667,2.3938888888888887,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0232,urgent_after_hours_request,1,0.5015,0.4072,5.598715018290372,1.8352142857142857,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0233,urgent_after_hours_request,1,0.7372,0.4209,5.540085350213504,4.335446153846154,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0234,normal_operating_request,0,0.2173,0.4984,3.953227971559854,0.5012222222222222,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-0235,normal_operating_request,0,0.4258,0.4239,5.238201718354773,1.6624769230769232,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0236,normal_operating_request,0,0.2908,0.5178,6.268980022909164,1.1855505882352941,0.36,1,0,0,3,0,0,0,1,1,0
demo-row-0237,normal_operating_request,0,0.2173,0.4216,5.145059598905017,0.4700526315789474,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-0238,missing_evidence,1,0.7372,0.6263,6.563065458986975,3.3017623529411764,0.36,1,0,0,5,1,0,0,1,1,0
demo-row-0239,large_amount_or_unusual_frequency,1,0.4904,0.5199,6.423967513970131,2.1228305882352942,0.36,1,0,0,2,0,1,0,0,1,1
demo-row-0240,urgent_after_hours_request,1,0.5015,0.444,5.534670719814661,2.605336842105263,0.25,1,0,0,4,0,1,0,0,1,0
demo-row-0241,new_or_watchlisted_beneficiary,1,0.5015,0.4424,5.486601895697088,2.227578947368421,0.25,1,0,0,4,0,1,0,0,1,0
demo-row-0242,normal_operating_request,0,0.2908,0.4646,6.211789629683109,0.9158894117647058,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-0243,large_amount_or_unusual_frequency,1,0.8552,0.6192,6.764125897834225,5.834502352941176,0.36,0,1,0,1,0,1,0,0,1,1
demo-row-0244,normal_operating_request,0,0.5015,0.4067,5.642880808083328,2.138714285714286,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0245,normal_operating_request,0,0.6551,0.4427,4.870204856809119,3.120277777777778,0.16,1,0,0,2,0,0,0,0,1,0
demo-row-0246,normal_operating_request,0,0.7114,0.4249,5.754572306616442,3.0592285714285716,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0247,normal_operating_request,0,0.2246,0.4786,4.876212065360664,0.1568923076923077,0.32,1,0,0,0,0,1,0,0,1,0
demo-row-0248,normal_operating_request,0,0.4367,0.4361,4.761123122587377,2.205111111111111,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-0249,normal_operating_request,0,0.2173,0.4703,4.9127108278062686,0.13904210526315788,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-0250,large_amount_or_unusual_frequency,1,0.6978,0.4971,5.582181584060654,1.729307142857143,0.22,0,1,0,3,0,0,0,0,1,0
demo-row-0251,large_amount_or_unusual_frequency,1,0.2324,0.4967,4.4074928794601025,0.731,0.25,1,0,1,4,0,0,0,0,1,0
demo-row-0252,new_or_watchlisted_beneficiary,1,0.7372,0.4196,5.4920644018915565,3.7769384615384616,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0253,missing_evidence,1,0.8552,0.5455,5.8981517757762925,8,0.32,0,1,0,1,0,0,0,0,1,0
demo-row-0254,normal_operating_request,0,0.2246,0.5221,3.9801397777457543,0.8530461538461539,0.32,1,0,0,0,0,1,0,0,1,0
demo-row-0255,normal_operating_request,0,0.4154,0.4824,4.692309224216794,1.7354444444444443,0.16,1,0,0,1,0,1,0,0,1,0
demo-row-0256,new_or_watchlisted_beneficiary,1,0.6884,0.5858,6.391502144271834,1.8978976470588236,0.36,0,1,0,2,0,1,0,0,1,1
demo-row-0257,normal_operating_request,0,0.4798,0.4626,5.4983091750747715,2.3157684210526317,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-0258,normal_operating_request,0,0.2648,0.5041,5.498544871715604,1.251207142857143,0.22,1,0,0,2,1,0,0,0,1,0
demo-row-0259,normal_operating_request,0,0.4798,0.445,5.498453916239381,2.316873684210526,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-0260,urgent_after_hours_request,1,0.7372,0.4833,5.790556073645647,8,0.32,1,0,0,4,0,1,0,0,1,0
demo-row-0261,normal_operating_request,0,0.2173,0.545,3.912487761332324,0.5458888888888889,0.16,0,0,0,1,0,1,0,0,1,0
demo-row-0262,normal_operating_request,0,0.4154,0.5029,4.7245543842826985,1.9462777777777778,0.16,0,0,0,1,0,1,0,0,1,0
demo-row-0263,large_amount_or_unusual_frequency,1,0.7289,0.4302,5.806460817401366,3.5743785714285714,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0264,normal_operating_request,0,0.4154,0.4545,4.786687550613436,2.3994444444444443,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-0265,new_or_watchlisted_beneficiary,1,0.7372,0.621,6.68072085809419,4.640295294117647,0.36,1,0,1,7,0,0,0,1,1,0
demo-row-0266,missing_evidence,1,0.4798,0.4871,5.487999037869176,2.237978947368421,0.25,0,0,1,1,0,0,0,0,1,0
demo-row-0267,large_amount_or_unusual_frequency,1,0.7201,0.4173,5.5024790137088075,3.892876923076923,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0268,normal_operating_request,0,0.2401,0.4333,4.81786272970964,0.011446153846153845,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0269,normal_operating_request,0,0.2173,0.4057,5.257469775402719,0.9043368421052631,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-0270,normal_operating_request,0,0.2324,0.5187,4.397887890207039,0.38866666666666666,0.16,0,0,0,4,0,1,0,0,1,0
demo-row-0271,normal_operating_request,0,0.7114,0.4185,5.782495556602763,3.328792857142857,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0272,normal_operating_request,0,0.2648,0.4079,5.554494005661382,1.5607357142857143,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0273,normal_operating_request,0,0.4798,0.4515,5.4931958615541445,2.2769578947368423,0.25,0,0,0,1,0,0,0,0,1,0
demo-row-0274,normal_operating_request,0,0.2732,0.4746,6.318484688458621,1.4494329411764706,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0275,missing_evidence,1,0.2732,0.6012,6.112608687660368,0.5247176470588235,0.36,1,0,1,1,0,1,1,0,1,1
demo-row-0276,normal_operating_request,0,0.4154,0.4878,4.845897646148486,2.896,0.16,1,0,0,0,0,1,0,0,1,0
demo-row-0277,missing_evidence,1,0.6745,0.5141,4.969262111326411,4.175888888888889,0.16,0,0,0,7,0,0,0,0,1,0
demo-row-0278,normal_operating_request,0,0.2173,0.4637,4.663691504582873,0.5147578947368421,0.25,0,0,0,1,0,0,0,0,1,0
demo-row-0279,normal_operating_request,0,0.2173,0.4539,5.192422478480224,0.6394421052631579,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-0280,normal_operating_request,0,0.2324,0.4974,4.418781733108055,0.45711111111111113,0.16,1,0,1,3,0,0,0,0,1,0
demo-row-0281,normal_operating_request,0,0.5015,0.4098,5.709558263940217,2.6595642857142856,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0282,normal_operating_request,0,0.4154,0.4415,4.850719734376298,2.9395,0.16,1,0,0,1,0,0,0,0,1,0
demo-row-0283,normal_operating_request,0,0.4798,0.4183,5.510339878263525,2.408905263157895,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-0284,missing_evidence,1,0.6838,0.4112,5.417162677847767,3.0202,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0285,urgent_after_hours_request,1,0.4472,0.4067,5.386581001112908,2.7468461538461537,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0286,normal_operating_request,0,0.4904,0.4698,6.353636608306754,1.655935294117647,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0287,normal_operating_request,0,0.2732,0.4604,5.952564342237605,0.05473882352941176,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0288,normal_operating_request,0,0.2324,0.4972,4.329316505090259,0.7753157894736842,0.25,1,0,1,3,0,0,0,0,1,0
demo-row-0289,missing_evidence,1,0.7289,0.5423,6.017584209701192,6.4379928571428575,0.22,1,0,0,9,0,0,0,0,1,0
demo-row-0290,urgent_after_hours_request,1,0.4367,0.444,4.838609848181629,2.831166666666667,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-0291,large_amount_or_unusual_frequency,1,0.6745,0.5704,5.038969681964247,5.077055555555556,0.16,1,0,1,6,0,0,1,0,1,0
demo-row-0292,large_amount_or_unusual_frequency,1,0.8552,0.5186,5.61505741163297,5.3407846153846155,0.32,0,1,0,2,0,0,0,0,1,0
demo-row-0293,normal_operating_request,0,0.2246,0.4484,4.799753966411886,0.02986153846153846,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0294,large_amount_or_unusual_frequency,1,0.4258,0.4119,5.379655351072603,2.6875692307692307,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0295,normal_operating_request,0,0.2173,0.4807,4.611234584561987,1.269611111111111,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0296,normal_operating_request,0,0.2732,0.5178,5.88554157312448,0.0960964705882353,0.36,1,0,1,1,0,0,0,0,1,1
demo-row-0297,normal_operating_request,0,0.7114,0.4185,5.779973629806959,3.3037285714285716,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0298,normal_operating_request,0,0.2648,0.4089,5.432756097720908,0.9347571428571428,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0299,large_amount_or_unusual_frequency,1,0.5015,0.4502,5.522793615218866,2.5080736842105265,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-0300,normal_operating_request,0,0.4154,0.4595,4.757373250513069,2.1775555555555557,0.16,0,0,0,1,0,0,0,0,1,0
demo-row-0301,normal_operating_request,0,0.2173,0.4347,4.740165238032828,0.6073285714285714,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0302,normal_operating_request,0,0.2821,0.4966,5.471667154766698,1.116107142857143,0.22,1,0,0,3,0,0,1,0,1,0
demo-row-0303,normal_operating_request,0,0.2173,0.4811,4.612412959195415,1.2757777777777777,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0304,urgent_after_hours_request,1,0.6745,0.5731,5.1607625632771335,7.044277777777777,0.16,1,0,0,5,1,0,0,0,1,0
demo-row-0305,normal_operating_request,0,0.2173,0.4188,5.192731885454587,0.6406105263157895,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-0306,normal_operating_request,0,0.4367,0.4532,4.697900323663204,1.770888888888889,0.16,0,0,0,3,0,0,0,0,1,0
demo-row-0307,urgent_after_hours_request,1,0.8656,0.6148,6.55957760910767,3.267352941176471,0.36,0,1,0,9,0,1,0,0,1,1
demo-row-0308,urgent_after_hours_request,1,0.4904,0.4935,6.428848686202884,2.1581270588235295,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0309,normal_operating_request,0,0.2173,0.4435,4.336519770410416,0.7715578947368421,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-0310,urgent_after_hours_request,1,0.4204,0.5062,5.224359517320208,1.5789538461538462,0.32,0,1,0,3,0,0,0,0,1,0
demo-row-0311,normal_operating_request,0,0.4367,0.4566,4.832413101885117,2.7768888888888887,0.16,0,0,0,3,0,0,0,0,1,0
demo-row-0312,large_amount_or_unusual_frequency,1,0.4632,0.5574,6.303421788663887,1.3659341176470587,0.36,0,1,0,2,0,0,0,0,1,1
demo-row-0313,normal_operating_request,0,0.2173,0.511,4.301290494211371,0.11172222222222222,0.16,1,0,1,0,0,0,0,0,1,0
demo-row-0314,normal_operating_request,0,0.2732,0.4602,6.0985495896401165,0.4761494117647059,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0315,normal_operating_request,0,0.2324,0.4167,5.2788381658550945,0.3574,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0316,normal_operating_request,0,0.2324,0.4739,4.36707624226875,0.29355555555555557,0.16,0,0,0,3,0,0,0,0,1,0
demo-row-0317,urgent_after_hours_request,1,0.7201,0.5566,6.656600561678758,4.335578823529412,0.36,1,0,0,1,0,0,0,1,1,0
demo-row-0318,missing_evidence,1,0.2908,0.4646,6.233377410975185,1.013530588235294,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-0319,urgent_after_hours_request,1,0.6745,0.4736,4.873617006917229,3.1527777777777777,0.16,0,0,0,4,0,0,0,0,1,0
demo-row-0320,missing_evidence,1,0.6745,0.5016,5.11436741750256,6.229222222222222,0.16,1,0,0,6,0,0,0,0,1,0
demo-row-0321,normal_operating_request,0,0.2246,0.4528,4.638359448401479,0.3309846153846154,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0322,urgent_after_hours_request,1,0.7201,0.4779,5.601854738690508,5.1509230769230765,0.32,1,0,1,1,0,0,0,0,1,0
demo-row-0323,missing_evidence,1,0.7201,0.4764,5.5889078323911505,4.970261538461538,0.32,1,0,1,1,0,0,0,0,1,0
demo-row-0324,normal_operating_request,0,0.2173,0.4511,5.078435066532871,0.26097894736842103,0.25,0,0,0,1,0,0,0,0,1,0
demo-row-0325,normal_operating_request,0,0.2732,0.5196,5.829334011542207,0.20582823529411765,0.36,1,0,0,2,0,0,0,1,1,0
demo-row-0326,normal_operating_request,0,0.2401,0.4252,4.976171088048603,0.4563076923076923,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0327,urgent_after_hours_request,1,0.6884,0.5702,6.367356666595305,1.74118,0.36,0,1,0,0,0,0,0,0,1,1
demo-row-0328,missing_evidence,1,0.6792,0.5254,5.574663140601464,1.6824642857142857,0.22,0,1,0,2,0,1,0,0,1,0
demo-row-0329,urgent_after_hours_request,1,0.2173,0.5458,4.487124228846722,0.6768631578947368,0.25,1,0,1,1,0,0,1,0,1,0
demo-row-0330,normal_operating_request,0,0.4798,0.4416,5.487631804425517,2.2352421052631577,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-0331,normal_operating_request,0,0.5015,0.4503,5.594920455257472,1.81055,0.22,1,0,0,3,0,1,0,0,1,0
demo-row-0332,missing_evidence,1,0.6745,0.4913,5.018146878075398,4.7925555555555555,0.16,1,0,1,4,0,0,0,0,1,0
demo-row-0333,normal_operating_request,0,0.2173,0.4224,4.757449173467338,0.5913857142857143,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0334,urgent_after_hours_request,1,0.8656,0.6131,5.6468711009837484,5.822707692307692,0.32,0,1,1,6,0,0,1,0,1,0
demo-row-0335,new_or_watchlisted_beneficiary,1,0.6884,0.5946,6.361320730220406,1.7033458823529413,0.36,0,1,1,2,0,0,0,0,1,1
demo-row-0336,normal_operating_request,0,0.2324,0.4329,4.625991148701336,0.5551052631578948,0.25,1,0,0,3,0,0,0,0,1,0
demo-row-0337,urgent_after_hours_request,1,0.7289,0.6459,5.652900674918328,3.733431578947368,0.25,0,0,1,8,1,1,0,0,1,0
demo-row-0338,missing_evidence,1,0.7289,0.5651,5.662088880893401,3.834642105263158,0.25,1,0,1,6,0,0,1,0,1,0
demo-row-0339,large_amount_or_unusual_frequency,1,0.7289,0.4897,5.643355936486954,3.630536842105263,0.25,0,0,0,3,0,1,0,0,1,0
demo-row-0340,normal_operating_request,0,0.7114,0.426,5.839224687412979,3.9328285714285713,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0341,missing_evidence,1,0.7201,0.4185,5.482150109603537,3.6691230769230767,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0342,normal_operating_request,0,0.2401,0.413,5.195564812328098,1.4135076923076924,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0343,new_or_watchlisted_beneficiary,1,0.7372,0.4612,5.527681446118791,4.185215384615384,0.32,1,0,0,4,0,1,0,0,1,0
demo-row-0344,large_amount_or_unusual_frequency,1,0.6978,0.5737,5.742038985438086,2.9437571428571427,0.22,0,1,0,3,1,0,0,0,1,0
demo-row-0345,normal_operating_request,0,0.2173,0.4431,5.373187949912719,1.485778947368421,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-0346,new_or_watchlisted_beneficiary,1,0.7114,0.4574,5.747219867916186,2.991085714285714,0.22,1,0,1,1,0,0,0,0,1,0
demo-row-0347,urgent_after_hours_request,1,0.8656,0.5376,5.588659316762837,4.966846153846154,0.32,0,1,0,3,0,1,0,0,1,0
demo-row-0348,urgent_after_hours_request,1,0.4632,0.5618,6.068818283184809,0.3784752941176471,0.36,0,1,0,0,0,0,0,0,1,1
demo-row-0349,normal_operating_request,0,0.2648,0.4072,5.497036133982663,1.2434,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0350,new_or_watchlisted_beneficiary,1,0.4204,0.5077,5.142889805439042,1.1378307692307692,0.32,0,1,0,3,0,0,0,0,1,0
demo-row-0351,missing_evidence,1,0.4258,0.4086,5.394765030305469,2.8181230769230767,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0352,normal_operating_request,0,0.2246,0.497,5.233851158416048,0.7984282352941177,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0353,normal_operating_request,0,0.2246,0.4453,4.898949947580058,0.21907692307692309,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0354,normal_operating_request,0,0.2246,0.4206,4.940606123624698,0.3418,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0355,normal_operating_request,0,0.2173,0.4787,4.65662517127951,1.5196666666666667,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0356,missing_evidence,1,0.8656,0.5926,5.844668496545662,8,0.32,0,1,1,7,0,0,0,0,1,0
demo-row-0357,normal_operating_request,0,0.2648,0.4078,5.448206825949949,1.0048285714285714,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0358,normal_operating_request,0,0.2324,0.4372,5.3396163822555565,1.300863157894737,0.25,1,0,0,3,0,1,0,0,1,0
demo-row-0359,normal_operating_request,0,0.2732,0.5107,5.698030913671677,0.4130364705882353,0.36,1,0,0,0,0,1,0,0,1,1
demo-row-0360,urgent_after_hours_request,1,0.7067,0.5818,6.450129891983252,2.316735294117647,0.36,0,1,0,4,0,0,0,1,1,0
demo-row-0361,normal_operating_request,0,0.2648,0.4487,5.561863116812065,1.6045571428571428,0.22,1,0,0,1,0,1,0,0,1,0
demo-row-0362,large_amount_or_unusual_frequency,1,0.5121,0.4896,6.427741968838821,2.150089411764706,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0363,normal_operating_request,0,0.2732,0.5298,6.10624938874402,0.5025541176470588,0.36,1,0,0,0,0,0,0,1,1,0
demo-row-0364,large_amount_or_unusual_frequency,1,0.6745,0.5572,5.114487549673971,6.231222222222223,0.16,0,0,0,8,0,1,0,0,1,0
demo-row-0365,missing_evidence,1,0.7289,0.5157,5.835749530098709,6.211494736842106,0.25,1,0,1,3,0,1,0,0,1,0
demo-row-0366,normal_operating_request,0,0.7114,0.4157,5.748680981578686,3.0045357142857143,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0367,normal_operating_request,0,0.4154,0.49,4.8037984079896745,2.5360555555555555,0.16,1,0,0,0,0,1,0,0,1,0
demo-row-0368,normal_operating_request,0,0.2173,0.5155,4.624364614263031,1.3392777777777778,0.16,0,0,1,0,0,0,0,0,1,0
demo-row-0369,normal_operating_request,0,0.2173,0.4116,5.222354841987708,0.19185714285714286,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0370,normal_operating_request,0,0.2732,0.4565,6.149210796298442,0.6587905882352941,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0371,normal_operating_request,0,0.2246,0.5419,5.116962870233652,0.8459929411764706,0.36,1,0,0,0,0,0,0,1,1,0
demo-row-0372,normal_operating_request,0,0.2324,0.4259,5.1054727146100545,0.08937142857142857,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0373,large_amount_or_unusual_frequency,1,0.4258,0.4203,5.361856217148141,2.5394923076923077,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0374,urgent_after_hours_request,1,0.8606,0.5938,6.049768684541792,7.010142857142857,0.22,0,1,1,4,0,1,0,0,1,0
demo-row-0375,normal_operating_request,0,0.4154,0.4602,4.766018531042229,2.2414444444444444,0.16,0,0,0,1,0,0,0,0,1,0
demo-row-0376,normal_operating_request,0,0.2324,0.4456,4.63360983076968,1.3896111111111111,0.16,1,0,0,4,0,0,0,0,1,0
demo-row-0377,normal_operating_request,0,0.2821,0.4086,5.558319690919808,1.583392857142857,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0378,new_or_watchlisted_beneficiary,1,0.6792,0.5251,5.651948326304128,2.2049357142857144,0.22,0,1,0,0,0,0,0,0,1,0
demo-row-0379,urgent_after_hours_request,1,0.4798,0.5505,5.712713662770934,2.68625,0.22,1,0,0,2,1,1,0,0,1,0
demo-row-0380,normal_operating_request,0,0.2173,0.436,5.046284404289747,0.171,0.25,1,0,0,2,0,1,0,0,1,0
demo-row-0381,normal_operating_request,0,0.4154,0.4768,4.806512353473801,2.558222222222222,0.16,1,0,0,1,0,1,0,0,1,0
demo-row-0382,large_amount_or_unusual_frequency,1,0.6745,0.5262,5.1742226739743,7.2975,0.16,0,0,0,7,0,0,0,0,1,0
demo-row-0383,normal_operating_request,0,0.4904,0.4762,6.399811601066683,1.9538776470588235,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0384,large_amount_or_unusual_frequency,1,0.5015,0.4607,5.63382281646626,2.0739285714285716,0.22,1,0,0,4,0,1,0,0,1,0
